id,Postcodes,locality,state,lat,long,Lat_precise,Long_precise
1,200,ANU,ACT,-35.2777,149.119,-35.2777,149.119
2,200,Australian National University,ACT,-35.2777,149.1189,-35.2776999,149.118527
3,800,DARWIN,NT,-12.458684,130.83668,-12.3932794,130.7766611
4,800,DARWIN CITY,NT,-12.458684,130.83668,-12.3932794,130.7766611
5,801,DARWIN,NT,-12.458684,130.83668,-12.4634403,130.8456418
6,804,PARAP,NT,-12.428017,130.873315,-12.4324801,130.8462536
7,810,ALAWA,NT,-12.381806,130.866242,-12.38,130.873
8,810,BRINKIN,NT,-12.381806,130.866242,-12.37,130.867
9,810,CASUARINA,NT,-12.381806,130.866242,-12.373333,130.881667
10,810,COCONUT GROVE,NT,-12.39614166,130.8502369,-12.3989,130.852
11,810,JINGILI,NT,-12.381806,130.866242,-12.386667,130.875278
12,810,LEE POINT,NT,-12.381806,130.866242,-12.339444,130.893056
13,810,LYONS,NT,-12.35911956,130.8885151,-12.3603,130.889
14,810,MILLNER,NT,-12.381806,130.866242,-12.391111,130.863208
15,810,MOIL,NT,-12.381806,130.866242,-12.388889,130.879167
16,810,MUIRHEAD,NT,-12.35811947,130.8959029,-12.3583,130.896
17,810,NAKARA,NT,-12.381806,130.866242,-12.369444,130.878056
18,810,NIGHTCLIFF,NT,-12.381806,130.866242,-12.383,130.849
19,810,RAPID CREEK,NT,-12.381806,130.866242,-12.380833,130.862222
20,810,TIWI,NT,-12.381806,130.866242,-12.363333,130.880278
21,810,WAGAMAN,NT,-12.381806,130.866242,-12.3825,130.885
22,810,WANGURI,NT,-12.381806,130.866242,-12.3725,130.887778
23,811,CASUARINA,NT,-12.381806,130.866242,-12.373333,130.881667
24,812,ANULA,NT,-12.39124885,130.89047,-12.3928,130.89
25,812,BUFFALO CREEK,NT,-12.34638634,130.9209831,-12.3464,130.921
26,812,HOLMES,NT,-12.38479951,130.9268602,-12.3961,130.921
27,812,KARAMA,NT,-12.404778,130.916098,-12.401069,130.916889
28,812,LEANYER,NT,-12.404778,130.916098,-12.379444,130.8975
29,812,MALAK,NT,-12.404778,130.916098,-12.393,130.904
30,812,MARRARA,NT,-12.404778,130.916098,-12.398333,130.88
31,812,NORTHLAKES,NT,-12.404778,130.916098,-12.3958,130.895
32,812,SANDERSON,NT,-12.404778,130.916098,-12.3889,130.898
33,812,WOODLEIGH GARDENS,NT,-12.404778,130.916098,-12.3794,130.898
34,812,WULAGI,NT,-12.404778,130.916098,-12.384444,130.893056
35,813,SANDERSON,NT,-12.404778,130.916098,-19.4914,132.551
36,814,NIGHTCLIFF,NT,-12.381806,130.866242,-12.383,130.849
37,815,CHARLES DARWIN UNIVERSITY,NT,-12.3718,130.869,-12.3718,130.869
38,820,BAGOT,NT,-12.428017,130.873315,-12.411487,130.85541
39,820,BAYVIEW,NT,-12.428017,130.873315,-12.4403118,130.860162
40,820,CHARLES DARWIN,NT,-12.428017,130.873315,-12.4359223,130.8786503
41,820,COONAWARRA,NT,-12.428017,130.873315,-12.429722,130.911667
42,820,CULLEN BAY,NT,-12.428017,130.873315,-12.4533181,130.8250685
43,820,DARWIN DC,NT,-12.4255956,130.8664593,-12.4634,130.846
44,820,DARWIN INTERNATIONAL AIRPORT,NT,-12.428017,130.873315,-12.4154,130.883
45,820,DARWIN MC,NT,-12.428017,130.873315,-12.3964,130.904
46,820,EAST POINT,NT,-12.428017,130.873315,-12.410833,130.822222
47,820,EATON,NT,-12.4123871,130.880692,-12.4256,130.865
48,820,FANNIE BAY,NT,-12.428017,130.873315,-12.425,130.836389
49,820,LARRAKEYAH,NT,-12.428017,130.873315,-12.458611,130.821667
50,820,LUDMILLA,NT,-12.428017,130.873315,-12.414524,130.8500471
51,820,PARAP,NT,-12.428017,130.873315,-12.4324801,130.8462536
52,820,RAAF BASE DARWIN,NT,-12.428017,130.873315,-12.4253,130.864
53,820,STUART PARK,NT,-12.428017,130.873315,-12.448611,130.841667
54,820,THE GARDENS,NT,-12.428017,130.873315,-12.448611,130.836389
55,820,THE NARROWS,NT,-12.428017,130.873315,-12.427778,130.860556
56,820,WINNELLIE,NT,-12.428017,130.873315,-12.428889,130.869722
57,820,WOOLNER,NT,-12.428017,130.873315,-12.437778,130.8475
58,821,WINNELLIE,NT,-13.643283,136.947051,-12.428889,130.869722
59,822,ACACIA HILLS,NT,-13.643283,136.947051,-12.7541536,131.1489404
60,822,ANGURUGU,NT,-13.98119125,136.4612078,-13.9812,136.461
61,822,ANINDILYAKWA,NT,-13.91698485,136.5909616,-13.861,136.441
62,822,ANNIE RIVER,NT,-12.9305044,133.3848319,-14.4942,143.751
63,822,BATHURST ISLAND,NT,-11.6035121,130.3496894,-11.7365,130.431
64,822,BEES CREEK,NT,-13.643283,136.947051,-12.555285,131.059105
65,822,BELYUEN,NT,-12.53818467,130.6831805,-12.5382,130.683
66,822,BLACK JUNGLE,NT,-12.50224007,131.1942977,-12.5233,131.207
67,822,BLACKMORE,NT,-12.68983104,130.9175773,-12.741,130.933
68,822,BORDER STORE,NT,-13.643283,136.947051,-12.4244,132.964
69,822,BURRUNDIE,NT,-13.50171859,131.8449886,-13.4511,131.387
70,822,BYNOE,NT,-12.79290292,130.6320309,-12.8006,130.613
71,822,BYNOE HARBOUR,NT,-12.62538633,130.5103483,-12.6605,130.587
72,822,CAMP CREEK,NT,-13.17350435,130.9320173,-13.1735,130.932
73,822,CHANNEL ISLAND,NT,-12.55219169,130.8605303,-12.5532,130.866
74,822,CHARLES DARWIN,NT,-12.45079537,130.8766339,-12.4359,130.879
75,822,CHARLOTTE,NT,-12.84045347,130.8116588,-12.7152,130.886
76,822,CLARAVALE,NT,-14.5318367,131.4120025,-14.4956,131.353
77,822,COBOURG,NT,-11.34530652,132.1914189,-11.3952,132.268
78,822,COLLETT CREEK,NT,-12.90975469,130.9188279,-12.8628,130.95
79,822,COOMALIE CREEK,NT,-13.02119253,131.1688363,-13.0603,131.106
80,822,COX PENINSULA,NT,-13.643283,136.947051,-12.4470329,130.7412751
81,822,CROKER ISLAND,NT,-13.643283,136.947051,-11.1764,132.531
82,822,DALY RIVER,NT,-13.643283,136.947051,-13.7128168,130.6872034
83,822,DARWIN MC,NT,-13.643283,136.947051,-12.4581,130.84
84,822,DARWIN RIVER DAM,NT,-12.91652424,131.038648,-12.8947,131.14
85,822,DELISSAVILLE,NT,-12.505532,130.995425,-12.5382,130.683
86,822,DOUGLAS-DALY,NT,-13.81785615,131.48274,-13.8005,131.344
87,822,EAST ARM,NT,-12.48005564,130.9027533,-12.4794,130.914
88,822,EAST ARNHEM,NT,-12.44602304,136.4330338,-12.2535,136.837
89,822,ELRUNDIE,NT,-12.48861681,130.940905,-12.4796,130.96
90,822,EVA VALLEY,NT,-13.12725377,131.0031474,-13.1239,131.007
91,822,FINNISS VALLEY,NT,-13.06448685,130.9517827,-13.0245,130.942
92,822,FLEMING,NT,-13.85090799,131.2975161,0,0
93,822,FLY CREEK,NT,-12.79587253,131.0700157,-12.8012,131.069
94,822,FREDS PASS,NT,-12.53862952,131.0515258,-12.5398,131.055
95,822,GALIWINKU,NT,-12.00777086,135.5864427,-12.0247,135.568
96,822,GLYDE POINT,NT,-12.17971082,131.0799794,-12.1797,131.08
97,822,GOULBOURN ISLAND,NT,-13.643283,136.947051,-11.614,133.397
98,822,GOULBURN ISLAND,NT,-11.4973068,133.4548484,-11.614,133.397
99,822,GUNBALANYA,NT,-12.34692447,133.0492311,-12.3255,133.055
100,822,GUNN POINT,NT,-13.643283,136.947051,-12.2078463,131.0331717
101,822,HAYES CREEK,NT,-13.643283,136.947051,-13.5833,131.46
102,822,HIDDEN VALLEY,NT,-12.45024526,130.9036719,-12.4447,130.912
103,822,HOTHAM,NT,-12.34404225,131.4058522,-12.344,131.406
104,822,HUGHES,NT,-12.68638471,131.1007772,-12.6884,131.101
105,822,KAKADU,NT,-12.8662473,132.4751149,-12.6661,132.894
106,822,KOOLPINYAH,NT,-12.37090569,131.2102168,-12.3225,131.138
107,822,LAKE BENNETT,NT,-12.93083352,131.1944707,-12.9592,131.165
108,822,LAMBELLS LAGOON,NT,-13.643283,136.947051,-12.5762506,131.2394314
109,822,LITCHFIELD PARK,NT,-13.25317338,130.8462398,-13.1292,130.803
110,822,LIVINGSTONE,NT,-13.643283,136.947051,-12.682903,131.081889
111,822,LLOYD CREEK,NT,-12.66634037,131.1457668,-12.6208,131.122
112,822,MANDORAH,NT,-12.44295777,130.7615787,-12.4449,130.759
113,822,MANINGRIDA,NT,-13.643283,136.947051,-12.0561356,134.2311504
114,822,MARANUNGA,NT,-13.70834554,130.7085705,-13.7083,130.709
115,822,MARGARET RIVER,NT,-13.19932137,131.3574052,-13.295,131.197
116,822,MCMINNS LAGOON,NT,-13.643283,136.947051,-12.5459321,131.0746794
117,822,MICKETT CREEK,NT,-12.379529,130.951697,-12.4059,130.955
118,822,MIDDLE POINT,NT,-13.643283,136.947051,-12.5647934,131.325275
119,822,MILINGIMBI,NT,-12.10344037,134.9172943,-12.0939,134.897
120,822,MILLWOOD,NT,-13.643283,136.947051,-11.8764,131.92
121,822,MILYAKBURRA,NT,-13.77934879,136.202001,-13.7793,136.202
122,822,MINJILANG,NT,-11.14470594,132.5724813,-11.1483,132.577
123,822,MOUNT BUNDEY,NT,-13.02955913,131.751956,-12.9038,131.677
124,822,MURRUMUJUK,NT,-12.29096291,131.0779057,-12.2804,131.065
125,822,NAUIYU,NT,-13.72157548,130.7310542,-13.7504,130.688
126,822,NEMARLUK,NT,-14.62289167,130.4543865,-14.1739,130.161
127,822,NGANMARRIYANGA,NT,-14.33497868,129.8834932,-14.335,129.883
128,822,NGUIU,NT,-13.643283,136.947051,-11.7608881,130.6330634
129,822,NUMBULWAR,NT,-14.28113146,135.727696,-14.2762,135.74
130,822,NUMBURINDI,NT,-13.95994028,135.7946389,-13.9594,135.795
131,822,OENPELLI,NT,-13.643283,136.947051,-12.3255375,133.0550335
132,822,PEPPIMENARTI,NT,-14.1456977,130.082796,-14.1457,130.083
133,822,PIRLANGIMPI,NT,-11.39026066,130.4214678,-11.3903,130.421
134,822,POINT STEPHENS,NT,-13.643283,136.947051,-11.8763843,131.9196471
135,822,POINT STUART,NT,-12.54034189,131.8321645,-12.5739,131.732
136,822,PULARUMPI,NT,-13.643283,136.947051,-11.403865,130.4174858
137,822,PULUMPA,NT,-13.643283,136.947051,-14.335,129.883
138,822,RAKULA,NT,-13.05159634,130.3707089,-13.1205,130.657
139,822,RAMINGINING,NT,-12.32899612,134.9259152,-12.3283,134.928
140,822,ROBIN FALLS,NT,-13.38650542,131.1214742,-13.3093,131.147
141,822,RUM JUNGLE,NT,-12.99988524,131.0198663,-13.0246,130.968
142,822,SANDPALMS ROADHOUSE,NT,-12.9305044,133.3848319,-12.8131,130.617
143,822,SOUTHPORT,NT,-13.643283,136.947051,-12.722222,130.949167
144,822,STAPLETON,NT,-13.18414806,131.0258358,-13.2008,130.976
145,822,THAMARRURR,NT,-14.20132457,129.6399677,-14.201,129.641
146,822,TIPPERARY,NT,-14.03882235,130.619275,-13.54,130.838
147,822,TIVENDALE,NT,-12.46528731,130.9502272,-12.4651,130.951
148,822,TIWI ISLANDS,NT,-11.51399925,131.1875059,-11.6969,130.878
149,822,TORTILLA FLATS,NT,-13.08686447,131.1778852,-13.0845,131.125
150,822,TUMBLING WATERS,NT,-12.75687265,130.9609622,-12.7656,130.956
151,822,UMBAKUMBA,NT,-13.643283,136.947051,-13.86112,136.811614
152,822,VERNON ISLANDS,NT,-12.05953061,131.0936969,-12.0595,131.094
153,822,VIRGINIA,NT,-13.643283,136.947051,-12.5483,131.017
154,822,WADEYE,NT,-13.643283,136.947051,-14.2408378,129.5207566
155,822,WAGAIT BEACH,NT,-13.643283,136.947051,-12.435556,130.748056
156,822,WAK WAK,NT,-12.66325075,131.236971,-12.6619,131.335
157,822,WARRUWI,NT,-11.65786276,133.3782542,-11.6579,133.378
158,822,WEDDELL,NT,-13.643283,136.947051,-12.6733614,131.0477672
159,822,WEST ARNHEM,NT,-12.25508592,133.6471255,-12.2562,133.657
160,822,WICKHAM,NT,-12.54731927,130.9100115,-12.5733,130.925
161,822,WINNELLIE,NT,-13.643283,136.947051,-12.428889,130.869722
162,822,WISHART,NT,-12.45712713,130.9321025,-12.455,130.931
163,822,WOOLANING,NT,-13.643283,136.947051,-13.10391,130.667007
164,822,WURRUMIYANGA,NT,-11.75841975,130.6254299,-11.7609,130.633
165,828,BERRIMAH,NT,-12.432024,130.932068,-12.433889,130.922778
166,828,KNUCKEY LAGOON,NT,-12.432024,130.932068,-12.425833,130.942222
167,829,HOLTZE,NT,-12.45763297,130.9597671,-12.4587,130.961
168,829,PINELANDS,NT,-12.45763297,130.9597671,-12.4587,130.961
169,830,ARCHER,NT,-12.52139649,130.9580765,-12.5164,130.971
170,830,DRIVER,NT,-12.475071,130.974879,-12.485085,130.973005
171,830,DURACK,NT,-12.475071,130.974879,-12.475085,130.973005
172,830,FARRAR,NT,-12.475071,130.974879,-12.478,130.991
173,830,GRAY,NT,-12.475071,130.974879,-12.492205,130.978915
174,830,MARLOW LAGOON,NT,-12.475071,130.974879,-12.498405,130.964515
175,830,MOULDEN,NT,-12.475071,130.974879,-12.51,130.976
176,830,PALMERSTON,NT,-12.475071,130.974879,-12.4784614,130.9851852
177,830,SHOAL BAY,NT,-12.475071,130.974879,-12.4122468,130.9716227
178,830,WOODROFFE,NT,-12.475071,130.974879,-12.499539,130.981
179,830,YARRAWONGA,NT,-12.475071,130.974879,-12.471085,130.990115
180,831,PALMERSTON,NT,-12.475071,130.974879,-12.4784614,130.9851852
181,832,BAKEWELL,NT,-12.49684676,130.9936551,-12.4987,130.993
182,832,BELLAMACK,NT,-12.51562954,130.9830307,-12.5148,130.981
183,832,GUNN,NT,-12.502817,130.957712,-12.488685,130.991515
184,832,JOHNSTON,NT,-12.49297483,131.0063506,-12.4864,131.01
185,832,MITCHELL,NT,-12.502817,130.957712,-12.5291024,130.9943034
186,832,ROSEBERY,NT,-12.502817,130.957712,-12.504825,130.991815
187,832,ROSEBERY HEIGHTS,NT,-12.502817,130.957712,-12.501829,130.9884539
188,832,ZUCCOLI,NT,-12.51070433,131.0058233,-12.5102,131.007
189,834,VIRGINIA,NT,-12.54686461,131.0234875,-12.5405,131.029
190,835,Coolalinga,NT,-12.5231,131.0415,-12.5242,131.042
191,835,HOWARD SPRINGS,NT,-12.452568,131.013741,-12.4779013,131.0696413
192,835,VIRGINIA,NT,-12.452568,131.013741,-12.4779013,131.0696413
193,836,HERBERT,NT,-12.557754,131.100668,-12.542319,131.157189
194,836,HUMPTY DOO,NT,-12.58487247,131.1272564,-12.5753,131.102
195,837,MANTON,NT,-12.704767,131.016647,-12.8316015,131.1604226
196,837,NOONAMAH,NT,-12.64187171,131.094044,-12.6342,131.074
197,838,BERRY SPRINGS,NT,-12.71878122,131.0067348,-12.7174085,131.0192349
198,839,COOLALINGA,NT,-12.52001124,131.0402017,-12.5188645,131.0406631
199,840,DUNDEE BEACH,NT,-12.72451307,130.3529386,-12.7575418,130.3928484
200,840,DUNDEE DOWNS,NT,-12.76554875,130.5109414,-12.7669665,130.5025384
201,840,DUNDEE FOREST,NT,-12.71366907,130.4518371,-12.8042078,130.4484499
202,841,DARWIN RIVER,NT,-12.81922863,130.969862,-12.8357379,130.9788775
203,845,BATCHELOR,NT,-13.045118,131.038475,-13.0785018,131.0625213
204,846,ADELAIDE RIVER,NT,-13.210299,131.095002,-13.1748284,131.1401349
205,847,PINE CREEK,NT,-14.012122,131.759154,-13.8380256,131.8004409
206,850,COSSACK,NT,-14.46369137,132.1721041,-14.5052,132.193
207,850,EMUNGALAN,NT,-14.4161067,132.2418315,-14.4412,132.258
208,850,KATHERINE,NT,-14.195911,132.365352,-14.4521139,132.2715145
209,850,KATHERINE EAST,NT,-14.46576308,132.2874375,-14.4662,132.285
210,850,KATHERINE SOUTH,NT,-14.48180579,132.2598385,-14.469,132.259
211,850,LANSDOWNE,NT,-14.43162875,132.3888705,-14.4487,132.366
212,851,KATHERINE,NT,-15.711424,137.050719,-14.4521139,132.2715145
213,852,ARNOLD,NT,-16.07839,134.3769898,-16.4713,134.287
214,852,BAINES,NT,-15.90897497,129.4842959,-15.9785,129.003
215,852,BARUNGA,NT,-14.52664756,132.8673924,-14.5208,132.865
216,852,BESWICK,NT,-15.711424,137.050719,-14.5582999,133.1141375
217,852,BESWICK CREEK,NT,-14.43207837,133.3001701,-14.5643,133.072
218,852,BINJARI,NT,-14.5501072,132.1841678,-14.5501,132.184
219,852,BIRDUM,NT,-16.23196977,133.5378622,-16.3068,133.385
220,852,BRADSHAW,NT,-15.09737856,130.534439,-15.3589,131.266
221,852,BUCHANAN,NT,-17.80951107,129.6208296,-17.1074,129.045
222,852,BULMAN WEEMOL,NT,-13.65022603,134.3037985,-13.6539,134.315
223,852,CRESWELL,NT,-17.82741422,135.8076202,-17.9463,135.472
224,852,DAGURAGU,NT,-17.41926848,130.8021087,-17.4193,130.802
225,852,DALY WATERS,NT,-15.711424,137.050719,-16.253333,133.369167
226,852,DELAMERE,NT,-15.4019318,131.6691884,-15.6848,131.672
227,852,DUNMARRA,NT,-15.711424,137.050719,-16.6797,133.412
228,852,EDITH,NT,-13.99360017,131.8172473,-14.3044,132.082
229,852,EDITH RIVER,NT,-15.711424,137.050719,-14.2547,131.893
230,852,ELSEY,NT,-15.07384438,133.546834,-14.9948,133.471
231,852,ELSEY STATION,NT,-15.711424,137.050719,-15.0842,133.124
232,852,FLORINA,NT,-14.5152899,131.9083299,-14.577,132.028
233,852,FLYING FOX,NT,-14.15932656,134.1976975,-13.6636,134.349
234,852,GREGORY,NT,-16.34525224,130.3336523,-15.6379,130.867
235,852,GULUNG MARDRULK,NT,-13.53798419,133.5636211,-13.6601,134.353
236,852,GURINDJI,NT,-18.22634802,131.0885202,-17.6566,130.907
237,852,HELEN SPRINGS STATION,NT,-18.4336,133.876,-18.4336,133.876
238,852,JILKMINGGAN,NT,-14.96147762,133.292842,-14.9615,133.293
239,852,KALKARINDJI,NT,-17.44449505,130.832639,-17.4333,130.833
240,852,KALKARINGI,NT,-15.711424,137.050719,-17.4333,130.833
241,852,KATHERINE,NT,-15.711424,137.050719,-14.4521139,132.2715145
242,852,LAJAMANU,NT,-15.711424,137.050719,-18.3325453,130.6337664
243,852,LARRIMAH,NT,-15.711424,137.050719,-15.5748288,133.2170993
244,852,LIMMEN,NT,-15.104596,134.936628,-14.8928,135.01
245,852,MANBULLOO,NT,-15.711424,137.050719,-14.6762852,132.0873958
246,852,MARANBOY,NT,-14.524609,132.864374,-14.5267,132.787
247,852,MATARANKA,NT,-14.96983009,133.0434117,-14.9234,133.066
248,852,MCARTHUR,NT,-16.26282987,135.9389164,-16.625,135.8
249,852,MINIYERI,NT,-15.2254374,134.0797817,-15.2254,134.08
250,852,NGUKURR,NT,-14.73158731,134.7440734,-14.7328,134.732
251,852,NITMILUK,NT,-14.11434123,132.5362579,-14.0753,131.983
252,852,NUMBULWAR,NT,-15.711424,137.050719,-14.2762335,135.740254
253,852,PELLEW ISLANDS,NT,-15.66080497,136.8142529,-15.6608,136.814
254,852,PIGEON HOLE,NT,-16.79514658,131.215146,-16.7872,131.214
255,852,ROBINSON RIVER,NT,-16.75852817,136.9827659,-16.1585,137.175
256,852,STURT PLATEAU,NT,-15.65938858,132.6120699,-15.6591,132.612
257,852,TANAMI EAST,NT,-18.61662725,132.7009096,-16.7552,132.571
258,852,TIMBER CREEK,NT,-15.66155041,130.4960315,-15.6432,130.467
259,852,TOP SPRINGS,NT,-16.54851117,131.8014849,-16.5503,131.803
260,852,URALLA,NT,-14.49121431,132.2980338,-14.4858,132.32
261,852,VENN,NT,-14.55560838,132.539518,-14.5934,132.48
262,852,VICTORIA RIVER,NT,-16.66340592,131.5356628,-16.7123,130.518
263,852,VICTORIA RIVER DOWNS,NT,-15.711424,137.050719,-15.6164,131.128
264,852,WARUMUNGU,NT,-20.02830877,133.952899,-19.4366,134.223
265,852,WAVE HILL,NT,-15.711424,137.050719,-17.433333,130.833333
266,852,WILTON,NT,-14.43717242,134.9242872,-14.4025,135.086
267,852,YARRALIN,NT,-16.4525888,130.8418661,-16.4526,130.842
268,853,TINDAL,NT,-14.53113365,132.3791217,-14.5473,132.374
269,853,TINDAL RAAF,NT,-14.558122,132.417121,-14.5129,132.365
270,854,BORROLOOLA,NT,-16.503809,136.424191,-16.0684461,136.3097128
271,854,KING ASH BAY,NT,-16.070754,136.3091159,-15.9335,136.483
272,860,TENNANT CREEK,NT,-19.641301,134.173599,-19.6573896,134.1815176
273,861,BRUNCHILLY,NT,-18.874571,134.500504,-18.874571,134.500504
274,861,TENNANT CREEK,NT,-18.251528,134.463153,-19.648362,134.1899907
275,862,AVON DOWNS,NT,-18.251528,134.463153,-20.0303016,137.4905275
276,862,CALVERT,NT,-16.79698963,137.4667145,-17.1338,137.494
277,862,CRESSWELL DOWNS,NT,-18.251528,134.463153,-19.2033786,136.3866597
278,862,ELLIOTT,NT,-18.251528,134.463153,-17.553611,133.544722
279,862,HELEN SPRINGS,NT,-18.251528,134.463153,-18.260772,133.9974132
280,862,MUCKATY STATION,NT,-18.251528,134.463153,-18.9177993,136.516262
281,862,NEWCASTLE WATERS,NT,-18.251528,134.463153,-17.366667,133.4
282,862,NICHOLSON,NT,-18.45128815,137.6072968,-19.0601,136.689
283,862,PAMAYU,NT,-17.60786065,134.055559,-18.3189,133.795
284,862,PHILLIP CREEK STATION,NT,-18.251528,134.463153,-18.7922,134.031
285,862,RENNER SPRINGS,NT,-18.251528,134.463153,-18.3182596,133.7947048
286,862,TABLELANDS,NT,-18.92862068,135.5134605,-19.7089,135.827
287,862,TENNANT CREEK,NT,-18.251528,134.463153,-19.648362,134.1899907
288,862,THREE WAYS,NT,-18.251528,134.463153,-19.6484,134.19
289,862,WARREGO,NT,-18.251528,134.463153,-18.9177993,136.516262
290,862,WOLLOGORANG STATION,NT,-18.251528,134.463153,-18.9177993,136.516262
291,862,WYCLIFFE WELL,NT,-18.251528,134.463153,-20.8,134.233
292,870,ALICE SPRINGS,NT,-23.702291,133.86314,-23.698042,133.8807471
293,870,ARALUEN,NT,-23.6967102,133.853957,-23.6961,133.853
294,870,BRAITLING,NT,-23.67527346,133.8633044,-23.6753,133.865
295,870,CICCONE,NT,-23.69234565,133.8678028,-23.6926,133.87
296,870,DESERT SPRINGS,NT,-23.71460854,133.8867138,-23.7142,133.889
297,870,EAST SIDE,NT,-23.69030677,133.8971833,-23.6887,133.901
298,870,GILLEN,NT,-23.71080361,133.8660005,-23.7085,133.865
299,870,SADADEEN,NT,-23.70326702,133.9010002,-23.7044,133.903
300,870,STUART,NT,-23.6730301,133.8823863,-23.6765,133.882
301,870,THE GAP,NT,-23.71393895,133.8740968,-23.7146,133.874
302,870,WHITE GUMS,NT,-23.75188561,133.7578528,-23.7549,133.772
303,871,ALICE SPRINGS,NT,-21.949513,131.298809,-23.698042,133.8807471
304,872,AHERRENGE,NT,-21.949513,131.298809,-21.6721,135.232
305,872,ALI CURUNG,NT,-21.949513,131.298809,-21.0027811,134.4048542
306,872,ALICE SPRINGS,NT,-21.949513,131.298809,-23.698042,133.8807471
307,872,AMATA,NT,-21.949513,131.298809,-26.1508962,131.1466585
308,872,AMATA,SA,-26.12766197,131.1738799,0,0
309,872,AMOONGUNA,NT,-21.949513,131.298809,-23.7637984,133.9293711
310,872,AMPILATWATJA,NT,-21.66430243,135.2469212,-21.6565,135.225
311,872,ANANGU PITJANTJATJARA YANKUNYTJATJARA,NT,-27.07728273,131.2056973,-23.5887,131.281
312,872,ANATYE,NT,-22.99400232,136.9536687,-22.6893,136.411
313,872,ANMATJERE,NT,-22.3989311,134.0970699,-22.2457,133.425
314,872,ANTEWENEGERRDE,NT,-21.949513,131.298809,-23.5887,131.281
315,872,AREYONGA,NT,-21.949513,131.298809,-24.073056,132.269167
316,872,ATITJERE,NT,-22.98205755,134.932556,-22.9797,134.932
317,872,AYERS RANGE SOUTH,SA,-26.1906007,133.2680322,-26.1906,133.268
318,872,AYERS ROCK,NT,-21.949513,131.298809,-25.3444,131.037
319,872,BARROW CREEK,NT,-21.379898,133.975551,-21.3799,133.976
320,872,BURT PLAIN,NT,-23.36823008,133.4488082,-23.5343,133.863
321,872,CANTEEN CREEK,NT,-20.64026544,135.586508,-20.64,135.588
322,872,CHILLA WELL,NT,-21.64196866,131.3745808,-21.5428,131
323,872,COSTELLO,NT,-21.00078643,136.7750667,-21.152,136.998
324,872,DAVENPORT,NT,-20.94859492,134.8291358,-21.5123,133.905
325,872,DE ROSE HILL,SA,-26.5560969,133.3111959,-26.5561,133.311
326,872,DOCKER RIVER,NT,-21.949513,131.298809,-24.8742,129.084
327,872,ENGAWALA,NT,-22.80352884,134.4572304,-22.8053,134.458
328,872,ERLDUNDA,NT,-21.949513,131.298809,-25.1977877,133.2007976
329,872,ERNABELLA,SA,-21.949513,131.298809,-26.2796,132.134
330,872,ERNABELLA (PUKATJA),SA,-26.2796,132.134,-26.2796,132.134
331,872,FINKE,NT,-21.949513,131.298809,-25.5815982,134.5776916
332,872,FREGON,SA,-21.949513,131.298809,-26.7655,132.028
333,872,GHAN,NT,-25.50869599,133.945318,-25.199,133.202
334,872,GIBSON DESERT NORTH,WA,-21.949513,131.298809,-22.2876036,126.8924386
335,872,GIBSON DESERT SOUTH,WA,-24.94725917,125.9841842,-25.0143,126.93
336,872,HAASTS BLUFF,NT,-21.949513,131.298809,-23.447,131.882
337,872,HALE,NT,-24.08113872,134.965227,-23.6812,134.218
338,872,HART,NT,-23.02087465,135.5988293,-22.9799,134.919
339,872,HART RANGE,NT,-23.1666667,134.8333333,-23.1667,134.833
340,872,HERMANNSBURG,NT,-23.93802519,132.7960098,-23.9431,132.778
341,872,HUGH,NT,-24.11229981,133.610012,-23.8128,133.847
342,872,IMAMPA,NT,-21.949513,131.298809,-25.1299,132.57
343,872,IMANPA,NT,-25.1175562,132.5687636,-25.1299,132.57
344,872,INDULKANA,SA,-21.949513,131.298809,-26.9661,133.308
345,872,INDULKANA (IWANTJA),SA,-26.9661,133.308,-26.9661,133.308
346,872,ININTI STORE,NT,-23.4686864,131.6138326,-25.3476,131.065
347,872,IWANTJA,SA,-26.97805135,133.3066861,-26.9661,133.308
348,872,JAY CREEK,NT,-21.949513,131.298809,-23.8254,133.482
349,872,KALKA,SA,-26.11557751,129.1527543,-26.1171,129.152
350,872,KALTJITI,SA,-26.76713295,132.0298903,-26.7655,132.028
351,872,KALTUKATJARA,NT,-24.87255301,129.094528,-24.8742,129.084
352,872,KANPI,SA,-26.16295046,130.1149452,-26.1676,130.118
353,872,KINGS CREEK STATION,NT,-23.6730301,133.8823863,0,0
354,872,KINTORE,NT,-21.949513,131.298809,-23.276389,129.390278
355,872,KIWIRRKURRA,WA,-23.2807675,126.954107,-22.8151,127.762
356,872,KULGERA,NT,-25.833333,133.5,-25.8436,133.288
357,872,KUNPARRKA,NT,-23.34766035,131.6609525,-23.1989,131.801
358,872,LAKE MACKAY,NT,-22.56770511,129.836553,-22.5939,128.695
359,872,LAMBINA,SA,-26.98843007,134.0209294,-26.9884,134.021
360,872,LARAMBA,NT,-22.54343571,132.7623588,-22.5421,132.761
361,872,MACDONNELL RANGE,NT,-23.6730301,133.8823863,0,0
362,872,MEREENIE,NT,-23.89506921,131.8260951,-23.8953,131.826
363,872,MIMILI,SA,-27.02392513,132.7012923,-27.0061,132.71
364,872,MOUNT LIEBIG,NT,-23.26801669,131.2776674,-23.2652,131.271
365,872,MOUNT ZEIL,NT,-23.30598045,132.3999432,-23.6851,132.674
366,872,MULGA BORE,NT,-21.949513,131.298809,-22.4526,134.211
